ID,NatID1,NatID2,SudijaID,Status,Faza,BrPotezi,NastanID,BobednikID
484,4107,2229,20,Nereseno,Finale,64,199,null
485,519,4725,39,Pobednik,Finale,67,187,4725
486,4350,3865,39,Pobednik,Kvalifikacii,79,226,3865
487,1762,3701,42,Nereseno,Polufinale,40,144,null
488,385,4197,22,Pobednik,CetvrtFinale,51,234,4197
489,1009,1024,3,Pobednik,Finale,12,118,1024
490,344,903,28,Pobednik,Polufinale,54,29,903
491,3790,3929,3,Nereseno,Finale,14,182,null
492,1869,2369,49,Pobednik,Polufinale,30,118,2369
493,2686,3984,49,Nereseno,Samostoen,37,55,null
494,1430,3728,28,Nereseno,Finale,40,145,null
495,3844,3494,47,Nereseno,Samostoen,31,57,null
496,1160,530,9,Nereseno,CetvrtFinale,36,150,null
497,4805,235,1,Pobednik,Kvalifikacii,49,49,235
498,4837,2485,22,Pobednik,Finale,32,54,2485
499,2262,3423,49,Pobednik,CetvrtFinale,51,150,3423
500,2584,447,2,Pobednik,Samostoen,39,6,447
501,1593,1629,38,Nereseno,CetvrtFinale,68,86,null
502,212,1779,23,Pobednik,Finale,39,25,212
503,3738,1448,47,Pobednik,Polufinale,38,171,3738
504,3765,172,6,Pobednik,Polufinale,49,46,172
505,1054,4659,8,Nereseno,Samostoen,49,96,null
506,978,1387,39,Nereseno,Polufinale,70,44,null
507,4366,4082,43,Nereseno,Finale,37,17,null
508,2372,3169,12,Nereseno,Samostoen,25,109,null
509,4437,4857,33,Pobednik,Kvalifikacii,76,116,4857
510,3139,1358,22,Pobednik,Finale,73,24,3139
511,2663,1604,28,Pobednik,Samostoen,78,121,2663
512,4252,3663,37,Nereseno,Samostoen,37,228,null
513,573,4913,2,Nereseno,Polufinale,32,110,null
514,661,4432,25,Nereseno,Kvalifikacii,37,246,null
515,1925,2808,11,Pobednik,Finale,10,127,2808
516,611,4008,19,Pobednik,Polufinale,69,112,4008
517,3854,3122,15,Nereseno,Polufinale,64,254,null
518,4496,587,38,Pobednik,Polufinale,24,253,4496
519,2570,1803,38,Nereseno,Samostoen,33,85,null
520,1902,1736,4,Nereseno,CetvrtFinale,37,35,null
521,1581,4035,19,Pobednik,Finale,16,243,1581
522,4886,2200,41,Nereseno,Samostoen,47,5,null
523,2899,2737,6,Nereseno,Samostoen,63,42,null
524,851,947,5,Nereseno,Samostoen,65,68,null
525,469,320,23,Pobednik,Polufinale,78,130,469
526,3006,3863,30,Nereseno,Polufinale,54,195,null
527,764,4349,41,Pobednik,CetvrtFinale,55,203,764
528,2700,4590,12,Pobednik,CetvrtFinale,77,149,2700
529,3633,381,35,Pobednik,Samostoen,61,98,381
530,139,3567,14,Nereseno,CetvrtFinale,47,229,null
531,299,3179,5,Pobednik,Samostoen,77,98,3179
532,3850,4887,22,Pobednik,Polufinale,28,50,3850
533,2027,4954,20,Nereseno,Samostoen,60,132,null
534,2782,3569,36,Nereseno,Kvalifikacii,55,90,null
535,3986,275,22,Nereseno,Polufinale,63,107,null
536,4128,3773,1,Nereseno,Kvalifikacii,24,122,null
537,3924,1822,35,Pobednik,Samostoen,47,169,1822
538,4318,1343,37,Nereseno,Polufinale,26,19,null
539,3372,1250,14,Pobednik,Polufinale,58,134,1250
540,5004,2993,47,Pobednik,Kvalifikacii,60,41,2993
541,4179,1486,10,Nereseno,Samostoen,15,42,null
542,4594,4497,15,Pobednik,Samostoen,40,27,4497
543,645,2166,28,Nereseno,Finale,60,164,null
544,2005,2183,21,Nereseno,Finale,49,205,null
545,1906,1497,48,Nereseno,CetvrtFinale,47,191,null
546,1753,2468,32,Nereseno,CetvrtFinale,38,87,null
547,1432,4674,10,Nereseno,Finale,39,60,null
548,2849,4886,12,Nereseno,CetvrtFinale,64,94,null
549,3019,2693,20,Pobednik,Samostoen,22,144,3019
550,2928,257,34,Nereseno,CetvrtFinale,70,251,null
551,1985,1040,6,Nereseno,Samostoen,34,216,null
552,4862,3662,18,Nereseno,Finale,55,8,null
553,2675,3205,50,Pobednik,Samostoen,35,179,2675
554,3241,1674,14,Nereseno,CetvrtFinale,25,137,null
555,2415,4070,15,Nereseno,CetvrtFinale,47,72,null
556,183,1158,46,Pobednik,Finale,23,63,183
557,1347,3206,6,Pobednik,Polufinale,76,77,3206
558,2010,2404,40,Pobednik,Finale,22,144,2010
559,4645,1533,18,Pobednik,Kvalifikacii,29,43,4645
560,2140,1698,30,Pobednik,CetvrtFinale,45,57,1698
561,4019,4081,37,Pobednik,CetvrtFinale,48,30,4081
562,166,4524,11,Nereseno,Polufinale,37,163,null
563,2015,3767,36,Nereseno,Finale,56,163,null
564,593,1916,29,Nereseno,CetvrtFinale,67,189,null
565,1955,113,48,Pobednik,Finale,17,136,1955
566,2246,4009,6,Pobednik,CetvrtFinale,68,16,2246
567,323,924,35,Pobednik,Polufinale,39,229,323
568,700,1474,49,Nereseno,CetvrtFinale,12,71,null
569,2873,3590,6,Pobednik,Finale,68,238,2873
570,3885,2073,20,Pobednik,CetvrtFinale,24,8,3885
571,4863,2504,30,Pobednik,Polufinale,20,45,4863
572,3861,3631,36,Nereseno,CetvrtFinale,22,203,null
573,4222,639,13,Nereseno,Polufinale,25,95,null
574,4281,1339,32,Pobednik,CetvrtFinale,70,236,4281
575,1416,678,25,Nereseno,Polufinale,57,149,null
576,2943,3932,30,Pobednik,Polufinale,16,205,3932
577,4756,1170,6,Nereseno,Samostoen,32,126,null
578,4096,4322,6,Pobednik,Polufinale,34,136,4322
579,387,1418,44,Nereseno,CetvrtFinale,35,190,null
580,3592,2776,29,Pobednik,Polufinale,17,192,3592
581,3180,1487,43,Nereseno,Finale,16,164,null
582,1296,986,48,Pobednik,Finale,59,124,986
583,286,2856,44,Nereseno,Polufinale,30,47,null
584,4172,2355,25,Nereseno,Samostoen,16,72,null
585,4505,4515,23,Nereseno,Finale,71,194,null
586,4164,4930,15,Nereseno,Kvalifikacii,17,134,null
587,2013,4792,5,Pobednik,CetvrtFinale,58,208,2013
588,474,1899,15,Pobednik,Kvalifikacii,40,179,1899
589,129,1620,18,Nereseno,CetvrtFinale,28,50,null
590,2264,3752,45,Pobednik,Polufinale,52,209,3752
591,2801,4794,43,Nereseno,CetvrtFinale,16,217,null
592,1478,1496,33,Pobednik,CetvrtFinale,27,132,1478
593,2673,2313,48,Pobednik,Finale,41,243,2673
594,4242,4381,2,Pobednik,Kvalifikacii,22,6,4381
595,1067,2577,2,Nereseno,Finale,38,50,null
596,2198,3480,26,Pobednik,Samostoen,43,11,3480
597,3941,1436,6,Nereseno,Samostoen,52,31,null
598,2334,2456,40,Nereseno,CetvrtFinale,52,72,null
599,4504,135,24,Nereseno,Samostoen,13,8,null
600,682,1469,30,Pobednik,Kvalifikacii,44,141,1469
601,3104,1439,21,Nereseno,CetvrtFinale,66,2,null
602,2920,1185,39,Nereseno,Samostoen,17,246,null
603,178,933,43,Nereseno,Polufinale,52,170,null
604,3454,3204,38,Nereseno,Finale,55,15,null
605,2544,3452,28,Pobednik,Finale,74,94,2544
606,1303,3243,1,Pobednik,Kvalifikacii,20,4,1303
607,162,4749,24,Pobednik,CetvrtFinale,45,224,162
608,633,4941,6,Pobednik,Samostoen,60,240,4941
609,3931,5152,38,Nereseno,Finale,16,209,null
610,853,2016,25,Nereseno,CetvrtFinale,21,35,null
611,220,114,11,Pobednik,Polufinale,73,242,220
612,1881,182,47,Pobednik,Finale,48,107,1881
613,3461,3833,9,Nereseno,Finale,64,228,null
614,3750,2709,27,Nereseno,Finale,55,52,null
615,2083,478,29,Nereseno,Polufinale,60,187,null
616,2532,2714,1,Nereseno,Finale,79,198,null
617,4404,3333,26,Nereseno,CetvrtFinale,25,161,null
618,4391,3933,37,Pobednik,Samostoen,67,193,4391
619,1466,4398,40,Nereseno,Polufinale,67,156,null
620,1557,1734,10,Nereseno,Polufinale,33,145,null
621,3199,1356,9,Pobednik,Kvalifikacii,70,229,3199
622,3745,729,36,Pobednik,Kvalifikacii,26,221,3745
623,4927,2972,46,Nereseno,Samostoen,18,212,null
624,1164,486,35,Pobednik,CetvrtFinale,69,231,486
625,2243,2745,21,Nereseno,CetvrtFinale,38,186,null
626,3959,160,27,Nereseno,CetvrtFinale,38,9,null
627,4642,698,8,Nereseno,CetvrtFinale,61,95,null
628,1133,1429,37,Nereseno,Finale,12,167,null
629,1646,4642,38,Nereseno,Finale,54,179,null
630,3915,4514,39,Pobednik,Samostoen,38,89,4514
631,2594,4923,6,Nereseno,Kvalifikacii,80,152,null
632,1231,1685,19,Nereseno,CetvrtFinale,60,93,null
633,4611,3510,46,Nereseno,Finale,43,197,null
634,3159,230,4,Pobednik,Finale,53,113,3159
635,4007,4462,8,Pobednik,Finale,53,76,4007
636,3406,3750,35,Pobednik,CetvrtFinale,13,112,3406
637,3668,4140,47,Nereseno,CetvrtFinale,72,8,null
638,727,3122,50,Nereseno,Kvalifikacii,17,216,null
639,4515,1981,1,Pobednik,Samostoen,77,125,1981
640,905,1165,11,Nereseno,Finale,52,26,null
641,2219,2598,18,Pobednik,Kvalifikacii,51,54,2598
642,866,3362,46,Pobednik,Samostoen,60,12,866
643,1952,2249,50,Pobednik,Polufinale,13,112,2249
644,157,2423,39,Pobednik,CetvrtFinale,11,99,2423
645,2466,4792,6,Pobednik,Finale,75,146,4792
646,450,3292,11,Nereseno,Samostoen,79,71,null
647,2047,5111,47,Pobednik,CetvrtFinale,48,32,5111
648,3077,4123,16,Pobednik,Polufinale,49,137,4123
649,4557,276,6,Nereseno,Finale,60,142,null
650,828,2025,23,Nereseno,Samostoen,35,142,null
651,3750,2955,24,Nereseno,CetvrtFinale,73,146,null
652,4874,4465,21,Pobednik,CetvrtFinale,80,134,4874
653,4945,5123,48,Pobednik,Polufinale,48,52,4945
654,4295,4771,8,Pobednik,Finale,77,19,4295
655,203,160,30,Nereseno,Polufinale,52,30,null
656,4887,4503,14,Nereseno,Kvalifikacii,53,20,null
657,1156,1876,7,Pobednik,Polufinale,77,143,1156
658,1325,3737,37,Pobednik,Finale,31,60,3737
659,501,3914,10,Pobednik,Finale,24,114,501
660,2765,2080,22,Pobednik,Finale,65,141,2080
661,2206,1319,37,Pobednik,Samostoen,54,171,2206
662,5128,2823,36,Nereseno,Kvalifikacii,22,10,null
663,2618,4207,27,Pobednik,Samostoen,54,110,4207
664,2159,3743,22,Pobednik,Kvalifikacii,41,97,2159
665,1661,3435,8,Nereseno,Samostoen,67,183,null
666,3545,3265,15,Pobednik,Samostoen,20,208,3545
667,3231,4740,31,Pobednik,Finale,24,51,3231
668,4204,1148,12,Nereseno,Polufinale,32,87,null
669,1462,4724,24,Pobednik,Samostoen,34,242,1462
670,4034,4252,37,Nereseno,CetvrtFinale,49,75,null
671,3131,1808,13,Pobednik,Samostoen,51,104,1808
672,783,2151,17,Nereseno,Samostoen,14,193,null
673,1546,2533,23,Pobednik,Finale,29,85,1546
674,821,1943,7,Nereseno,Finale,44,15,null
675,4497,257,21,Nereseno,Samostoen,58,183,null
676,4921,955,19,Pobednik,Polufinale,50,140,4921
677,3816,4434,22,Nereseno,Polufinale,63,89,null
678,1109,338,7,Nereseno,Finale,52,237,null
679,1424,4063,37,Nereseno,Polufinale,52,236,null
680,5086,471,45,Nereseno,Finale,32,31,null
681,3524,726,10,Nereseno,CetvrtFinale,65,242,null
682,1751,3709,26,Pobednik,Samostoen,31,53,1751
683,3507,2525,43,Nereseno,Kvalifikacii,76,88,null
684,3753,4742,17,Pobednik,CetvrtFinale,13,141,3753
685,366,128,32,Nereseno,Finale,53,192,null
686,4554,4460,19,Pobednik,CetvrtFinale,77,18,4554
687,1458,747,24,Nereseno,CetvrtFinale,21,69,null
688,4525,4570,39,Pobednik,Samostoen,51,147,4570
689,1632,1014,29,Pobednik,Polufinale,70,54,1632
690,2516,4616,7,Nereseno,Kvalifikacii,29,41,null
691,1636,2993,26,Pobednik,Kvalifikacii,45,15,2993
692,1591,3595,4,Pobednik,Polufinale,41,68,3595
693,542,2795,5,Pobednik,Kvalifikacii,70,231,542
694,4591,1614,28,Nereseno,Finale,69,250,null
695,1802,3418,34,Pobednik,CetvrtFinale,46,238,1802
696,2318,3155,42,Pobednik,Polufinale,64,238,2318
697,3354,312,31,Pobednik,Polufinale,37,143,312
698,4245,1072,33,Pobednik,Polufinale,29,149,1072
699,735,3673,33,Pobednik,Kvalifikacii,34,89,735
700,1512,1692,8,Pobednik,CetvrtFinale,39,250,1512
701,3676,985,21,Nereseno,Samostoen,54,153,null
702,4436,724,29,Pobednik,Polufinale,28,67,4436
703,1072,2365,8,Nereseno,Kvalifikacii,51,96,null
704,1168,4265,26,Nereseno,Samostoen,14,57,null
705,1149,1250,22,Nereseno,Kvalifikacii,20,83,null
706,1958,3500,29,Nereseno,Kvalifikacii,36,245,null
707,4027,129,1,Nereseno,CetvrtFinale,45,192,null
708,2721,1070,13,Pobednik,CetvrtFinale,60,42,1070
709,2808,634,29,Nereseno,Samostoen,37,137,null
710,4428,660,46,Pobednik,CetvrtFinale,59,155,660
711,304,2933,18,Pobednik,Kvalifikacii,71,181,304
712,412,1717,17,Nereseno,Samostoen,26,62,null
713,3917,2810,15,Pobednik,Polufinale,71,147,3917
714,3141,1265,35,Nereseno,Polufinale,58,220,null
715,652,2814,18,Nereseno,Kvalifikacii,56,51,null
716,651,4002,23,Pobednik,CetvrtFinale,79,241,651
717,1433,4482,6,Nereseno,Samostoen,43,116,null
718,4454,2654,34,Pobednik,Samostoen,73,253,4454
719,4945,4470,35,Pobednik,Kvalifikacii,63,165,4945
720,4843,1670,12,Nereseno,CetvrtFinale,76,35,null
721,3458,2818,19,Pobednik,CetvrtFinale,63,180,3458
722,2187,4876,39,Nereseno,Samostoen,14,189,null
723,3110,876,40,Pobednik,Finale,21,163,3110
724,4188,227,29,Pobednik,CetvrtFinale,43,84,227
725,1074,1193,34,Pobednik,Samostoen,75,192,1193
726,1990,2615,31,Nereseno,Kvalifikacii,43,14,null
727,3395,2160,5,Nereseno,CetvrtFinale,45,174,null
728,4902,2362,14,Nereseno,Finale,22,93,null
729,4117,2191,11,Pobednik,Finale,29,175,2191
730,1468,1863,1,Pobednik,Polufinale,49,125,1468
731,3709,4168,33,Pobednik,Finale,59,251,4168
732,541,4553,27,Pobednik,Finale,76,88,541
733,4501,336,4,Nereseno,Samostoen,27,12,null
734,4553,2465,46,Nereseno,Kvalifikacii,52,175,null
735,1906,465,4,Pobednik,Samostoen,60,200,1906
736,5073,2259,32,Nereseno,Polufinale,40,202,null
737,3775,3513,30,Nereseno,CetvrtFinale,22,36,null
738,1793,3786,10,Nereseno,Finale,72,39,null
739,4115,676,14,Pobednik,Polufinale,17,36,4115
740,242,1437,35,Pobednik,Samostoen,55,28,1437
741,2528,3921,29,Pobednik,Samostoen,14,143,3921
742,1384,2710,6,Nereseno,Finale,11,29,null
743,102,954,8,Pobednik,Finale,25,15,954
744,2806,3743,15,Nereseno,Samostoen,47,3,null
745,5071,4305,13,Pobednik,Kvalifikacii,53,158,5071
746,1375,4628,27,Pobednik,Kvalifikacii,53,70,4628
747,2860,355,32,Pobednik,Polufinale,30,53,2860
748,3731,2321,11,Nereseno,Finale,75,72,null
749,290,348,17,Nereseno,Finale,22,84,null
750,2225,4372,36,Pobednik,CetvrtFinale,66,203,2225
751,4482,4397,37,Nereseno,Finale,45,145,null
752,1117,3745,3,Pobednik,Kvalifikacii,29,228,3745
753,3019,3531,15,Pobednik,Polufinale,47,14,3019
754,513,2078,28,Pobednik,Finale,51,59,2078
755,744,2319,9,Pobednik,Polufinale,70,248,2319
756,4159,1924,39,Pobednik,Kvalifikacii,73,238,1924
757,1130,3203,12,Pobednik,Polufinale,75,254,1130
758,3329,1280,17,Pobednik,Samostoen,63,31,3329
759,3883,4761,50,Pobednik,CetvrtFinale,21,1,3883
760,3859,2084,27,Nereseno,Samostoen,25,201,null
761,2106,405,31,Nereseno,Kvalifikacii,41,209,null
762,3831,4426,16,Nereseno,Kvalifikacii,69,36,null
763,1113,2092,39,Nereseno,Samostoen,31,152,null
764,4113,3198,28,Pobednik,Samostoen,30,11,4113
765,1980,765,4,Nereseno,Finale,69,28,null
766,4872,5019,14,Pobednik,Polufinale,47,151,4872
767,1697,1129,30,Pobednik,Polufinale,36,196,1129
768,2782,1932,16,Pobednik,Kvalifikacii,57,137,2782
769,850,1626,1,Pobednik,CetvrtFinale,26,92,850
770,3613,1799,47,Pobednik,Samostoen,77,212,1799
771,1855,3089,20,Pobednik,Finale,16,191,3089
772,1223,4206,21,Nereseno,CetvrtFinale,52,112,null
773,2977,2608,15,Nereseno,CetvrtFinale,72,3,null
774,169,4855,7,Pobednik,Kvalifikacii,35,47,169
775,3225,3600,43,Nereseno,Finale,26,242,null
776,2663,4376,31,Nereseno,Finale,44,96,null
777,2517,2106,11,Nereseno,CetvrtFinale,27,107,null
778,2649,1106,25,Pobednik,Samostoen,57,33,2649
779,4059,3420,28,Pobednik,Finale,50,107,4059
780,1571,966,1,Pobednik,Samostoen,20,175,966
781,797,4732,40,Nereseno,Samostoen,15,72,null
782,908,3943,38,Pobednik,Polufinale,26,211,3943
783,2002,2303,49,Pobednik,CetvrtFinale,71,238,2303
784,4179,4325,23,Pobednik,Finale,67,174,4179
785,2331,4952,44,Nereseno,Polufinale,60,124,null
786,3845,704,22,Pobednik,Finale,48,82,3845
787,3911,2538,12,Nereseno,CetvrtFinale,59,50,null
788,3952,4154,40,Nereseno,CetvrtFinale,77,88,null
789,3974,583,23,Nereseno,Finale,40,146,null
790,859,1093,28,Nereseno,Finale,72,86,null
791,4816,4076,45,Nereseno,Samostoen,53,121,null
792,2651,186,36,Pobednik,Polufinale,32,249,2651
793,1481,1571,4,Pobednik,CetvrtFinale,49,35,1571
794,2396,2995,5,Nereseno,Samostoen,34,220,null
795,2353,2602,45,Nereseno,Polufinale,53,51,null
796,3920,4527,45,Nereseno,Polufinale,18,30,null
797,2462,788,45,Nereseno,Samostoen,57,8,null
798,988,821,41,Pobednik,Polufinale,26,230,821
799,4383,3876,14,Nereseno,Kvalifikacii,61,34,null
800,4522,3592,7,Nereseno,CetvrtFinale,25,206,null
801,722,1654,7,Pobednik,Finale,42,188,1654
802,2331,283,46,Pobednik,Kvalifikacii,20,33,2331
803,4147,222,1,Pobednik,CetvrtFinale,54,107,4147
804,952,1208,38,Pobednik,Finale,65,98,952
805,5135,4912,47,Pobednik,CetvrtFinale,62,65,5135
806,1322,776,24,Nereseno,Kvalifikacii,23,127,null
807,907,3579,19,Nereseno,CetvrtFinale,26,222,null
808,2667,1481,40,Nereseno,Finale,28,78,null
809,2126,1560,45,Pobednik,CetvrtFinale,21,5,2126
810,954,1912,27,Pobednik,Polufinale,13,180,954
811,647,1341,20,Pobednik,Finale,78,154,647
812,1674,4606,39,Nereseno,Samostoen,33,151,null
813,753,2288,39,Pobednik,Polufinale,19,212,753
814,4316,1944,11,Nereseno,Samostoen,40,91,null
815,236,1022,44,Nereseno,CetvrtFinale,39,215,null
816,4369,2907,10,Nereseno,CetvrtFinale,78,98,null
817,700,1536,40,Nereseno,Kvalifikacii,54,43,null
818,3449,728,31,Nereseno,Finale,55,110,null
819,1122,1342,9,Nereseno,CetvrtFinale,65,184,null
820,726,1336,2,Nereseno,Samostoen,21,86,null
821,2174,4718,20,Nereseno,CetvrtFinale,79,225,null
822,3147,554,34,Nereseno,Finale,24,40,null
823,132,645,20,Nereseno,Samostoen,29,222,null
824,4491,1396,32,Nereseno,Kvalifikacii,51,99,null
825,4140,4964,28,Pobednik,Polufinale,10,59,4140
826,2231,4758,47,Nereseno,Samostoen,22,34,null
827,781,3610,40,Pobednik,Kvalifikacii,53,108,3610
828,4743,4048,13,Pobednik,Kvalifikacii,16,195,4743
829,3296,4755,43,Pobednik,Finale,56,117,4755
830,2637,946,31,Nereseno,Samostoen,38,43,null
831,326,1493,21,Nereseno,CetvrtFinale,27,133,null
832,3375,2702,22,Nereseno,Samostoen,30,37,null
833,4629,1004,19,Nereseno,Kvalifikacii,52,132,null
834,3624,1849,39,Nereseno,Polufinale,13,206,null
835,2863,847,28,Pobednik,Finale,54,160,2863
836,358,258,33,Nereseno,Samostoen,17,206,null
837,1196,4783,12,Pobednik,Finale,38,44,1196
838,789,4932,25,Pobednik,Samostoen,16,60,4932
839,1854,2202,49,Pobednik,CetvrtFinale,58,220,2202
840,2294,3346,12,Pobednik,Finale,62,227,2294
841,3217,2585,36,Pobednik,Samostoen,69,13,2585
842,2507,2888,14,Nereseno,Finale,65,109,null
843,3568,3913,49,Pobednik,Samostoen,64,227,3568
844,4769,4585,22,Pobednik,CetvrtFinale,44,165,4769
845,4608,1270,44,Nereseno,Finale,19,57,null
846,2739,2329,14,Nereseno,Polufinale,17,89,null
847,3115,3265,15,Nereseno,Finale,64,49,null
848,136,1102,5,Nereseno,Kvalifikacii,55,142,null
849,271,2441,1,Nereseno,Finale,57,74,null
850,3231,2311,7,Pobednik,Kvalifikacii,26,55,3231
851,3955,4212,49,Nereseno,Samostoen,43,96,null
852,971,353,2,Pobednik,CetvrtFinale,74,68,971
853,5067,4862,5,Pobednik,Finale,50,151,5067
854,2410,3289,17,Pobednik,Finale,39,102,2410
855,3324,1955,4,Pobednik,CetvrtFinale,74,61,3324
856,1956,4364,28,Nereseno,Polufinale,33,2,null
857,4771,2785,22,Nereseno,CetvrtFinale,13,241,null
858,5127,4555,41,Pobednik,Samostoen,56,120,4555
859,829,4381,24,Pobednik,Polufinale,26,245,829
860,2936,3062,7,Pobednik,Samostoen,29,134,3062
861,2190,5129,33,Nereseno,CetvrtFinale,34,226,null
862,4625,205,18,Pobednik,Kvalifikacii,10,8,4625
863,2695,2524,37,Pobednik,Kvalifikacii,46,120,2524
864,2801,2578,20,Nereseno,Kvalifikacii,67,168,null
865,232,5014,5,Nereseno,CetvrtFinale,20,51,null
866,1908,3319,38,Nereseno,Polufinale,60,164,null
867,569,4534,3,Pobednik,Finale,43,24,4534
868,1729,2086,20,Pobednik,Polufinale,17,191,2086
869,134,3588,42,Pobednik,Finale,29,178,3588
870,744,3858,46,Nereseno,Finale,34,220,null
871,4484,4261,45,Pobednik,Polufinale,31,148,4484
872,1934,2645,40,Nereseno,Kvalifikacii,22,249,null
873,3389,5138,39,Nereseno,Kvalifikacii,11,107,null
874,3174,4543,27,Nereseno,Samostoen,50,41,null
875,1692,1179,49,Nereseno,Polufinale,29,11,null
876,2140,743,6,Pobednik,Polufinale,32,153,2140
877,3059,901,8,Nereseno,Polufinale,32,213,null
878,4265,604,11,Pobednik,Samostoen,78,90,4265
879,2683,2000,30,Pobednik,Finale,54,66,2000
880,1602,3073,6,Pobednik,Kvalifikacii,60,97,3073
881,3569,4787,20,Pobednik,Polufinale,77,102,3569
882,2644,1798,47,Pobednik,Kvalifikacii,73,186,2644
883,3302,2142,17,Pobednik,Kvalifikacii,65,182,3302
884,2044,362,29,Pobednik,Samostoen,11,150,362
885,950,4286,34,Pobednik,Finale,12,111,4286
886,2149,2694,37,Pobednik,Finale,49,84,2694
887,1749,5017,2,Pobednik,Kvalifikacii,34,218,5017
888,1822,2554,3,Pobednik,Polufinale,66,241,1822
889,565,2819,35,Nereseno,Finale,54,160,null
890,569,203,12,Pobednik,Samostoen,71,172,203
891,2404,395,33,Pobednik,Polufinale,24,245,2404
892,917,478,7,Nereseno,Polufinale,61,98,null
893,4068,2515,8,Nereseno,Finale,77,162,null
894,4090,3357,21,Nereseno,Finale,65,23,null
895,216,3473,11,Nereseno,Finale,58,72,null
896,2661,1902,8,Nereseno,Kvalifikacii,19,15,null
897,4236,3407,5,Nereseno,Finale,30,179,null
898,1242,1572,23,Pobednik,Finale,15,135,1242
899,5032,2721,25,Pobednik,CetvrtFinale,55,129,2721
900,4937,4647,21,Pobednik,Finale,77,84,4937
901,3287,1182,5,Pobednik,Kvalifikacii,10,171,1182
902,1157,4846,3,Pobednik,Samostoen,60,239,4846
903,4769,3163,16,Pobednik,Finale,50,76,3163
904,617,2604,28,Pobednik,CetvrtFinale,55,60,2604
905,3709,1364,13,Nereseno,Polufinale,18,162,null
906,4222,1582,24,Nereseno,Kvalifikacii,64,177,null
907,4794,2376,31,Pobednik,Finale,58,202,2376
908,1490,4012,40,Nereseno,Samostoen,61,143,null
909,4492,4002,35,Pobednik,CetvrtFinale,29,139,4002
910,662,4555,24,Nereseno,CetvrtFinale,64,196,null
911,1704,4862,26,Pobednik,Samostoen,56,96,4862
912,4594,2803,33,Pobednik,Polufinale,48,249,2803
913,2269,4973,44,Nereseno,Samostoen,41,131,null
914,2680,2069,34,Nereseno,Polufinale,63,247,null
915,3840,3806,32,Nereseno,Kvalifikacii,55,186,null
916,3396,2355,30,Pobednik,Finale,49,195,3396
917,375,4417,22,Nereseno,Kvalifikacii,14,65,null
918,3757,864,9,Nereseno,Kvalifikacii,73,216,null
919,2881,4553,11,Pobednik,Polufinale,17,207,4553
920,3668,3515,47,Pobednik,CetvrtFinale,41,182,3668
921,1692,3973,47,Pobednik,CetvrtFinale,72,193,1692
922,2429,3670,5,Nereseno,CetvrtFinale,14,238,null
923,3181,4911,22,Pobednik,Finale,21,23,3181
924,4748,2516,11,Pobednik,Samostoen,68,55,2516
925,4394,4435,41,Pobednik,Finale,28,58,4435
926,2304,2912,33,Pobednik,Kvalifikacii,80,58,2912
927,4813,772,33,Nereseno,CetvrtFinale,22,13,null
928,1164,1596,12,Nereseno,CetvrtFinale,80,247,null
929,4724,1487,33,Nereseno,Samostoen,68,218,null
930,340,4106,20,Pobednik,Kvalifikacii,73,162,4106
931,1250,4126,40,Nereseno,CetvrtFinale,49,26,null
932,4053,2642,22,Nereseno,Polufinale,18,44,null
933,5024,2495,50,Nereseno,Samostoen,24,128,null
934,3486,3051,38,Nereseno,Finale,70,1,null
935,2181,2307,9,Nereseno,CetvrtFinale,44,178,null
936,5045,2152,25,Pobednik,Finale,54,152,5045
937,2754,4087,15,Pobednik,Finale,17,163,2754
938,3589,4744,50,Nereseno,CetvrtFinale,52,181,null
939,4708,1508,26,Nereseno,Kvalifikacii,70,253,null
940,3211,1809,27,Pobednik,Finale,61,106,3211
941,4621,3722,15,Pobednik,Polufinale,37,147,4621
942,2533,3054,30,Nereseno,CetvrtFinale,36,100,null
943,1787,3522,42,Pobednik,Polufinale,54,129,1787
944,2455,4607,11,Pobednik,Polufinale,11,130,2455
945,3623,2365,31,Nereseno,Samostoen,14,25,null
946,294,5150,5,Pobednik,Samostoen,36,169,294
947,2599,164,46,Pobednik,Kvalifikacii,16,33,2599
